"id";"visualizaciones";"publicado";"user_id";"empresa_id";"categoria_id";"fecha";"titulo";"slug";"subtitulo";"cuerpo";"adjunto";"imagen";"created_at";"updated_at"
"77";"0";"1";"1";"3";"1";"2018-11-23";"NUNCA MAS SILENCIADAS";"nunca-mas-silenciadas";"25-N Día internacional contra la violencia de género";"<br>En lo que va de año, más de 86 mujeres han sido asesinadas a manos de sus parejas o exparejas en el Estado español. Por si ayuda a visualizar este feminicidio que sufrimos, de media, más de dos mujeres son asesinadas todas las semanas a manos de los hijos sanos de patriarcado. En ocasiones hay que sumar a estos asesinatos el de las hijas e hijos de la mujer o sus familiares más cercanos. En este 25 de noviembre, día Internacional contra la Violencia Machista, queremos comenzar recordando a nuestras hermanas asesinadas, devolviéndolas al presente del que nunca debieron ser arrebatadas. Porque para nosotras son mucho más que una lamentable estadística que termina al finalizar el año. Ellas son la cúspide más visible de un sistema social, político y económico que nos mal-trata, nos viola y asesina. Este sistema patriarcal aliado del capital sigue sin respetar ni nuestra libertad, ni nuestras vidas.<br>En nuestro día a día, señalamos cada una de las violencias contra las mujeres a nivel personal, institucional y laboral, y no renunciamos a erradicarla en todos los órdenes de la vida. Porque violencia machista es:<br>- Cuando desde pequeñas se nos educa en la sumisión e invisibilización de toda la población que no sea el varón, blanco, burgués, heterosexual, sin dependencias ni responsabilidades de las personas dependientes a su cargo, se nos mal-trata y en muchas ocasiones se nos agrede.<br>- Cuando en el mercado laboral se nos exige más formación que a un hombre para acceder a un mismo puesto de trabajo y a cambio obtenemos menos remuneración que nuestros compañeros, se nos agrede social, laboral y económicamente.<br>- Cuando una mujer en situación de violencia de género recién agredida a la espera de la convocatoria del juicio rápido, es obligada a relatar infinitas veces a la policía, jueces, empleadores, médicxs cómo ha sido insultada, agredida y desamparada, se nos traumatiza exponencialmente.<br>Exigimos a las empresas que dispongan de protocolos reales y efectivos que protejan desde el primer minuto a las mujeres en situaciones de violencia machista sin necesidad de denunciar, de tener una orden de alejamiento o una baja médica.<br>Exigimos a los medios de comunicación que dejen de cosificarnos, mostrándonos como objetos de consumo, o cuando nos asesinan, que dejen de decir que nos morimos. Señalen y responsabilicen a los agresores, no a las asesinadas.<br>A la Administración Pública le exigimos que al menos cumpla con lo que legisla. Vuestras leyes no nos protegen, pero si ni siquiera las dotáis presupuestariamente, abrís con vuestra hipocresía las fosas en las que nos van a enterrar y armáis las manos que nos agreden. No queremos presupuestos para contratar a más fuerzas de represión del estado, creemos en la educación en valores libertarios, no sexistas.<br>Y por último, queremos señalar a esta In-Justicia retrógrada que sigue cuestionando a las mujeres agredidas y asesinadas, a las menores violadas por pederastas, minimizando la gravedad de la violencia machista. No queremos más “Manadas” entre la Magistratura.<br><br>Porque Libres nacimos, Libres seremos<br>Frente a la violencia machista, autodefensa feminista";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"78";"0";"1";"1";"5";"1";"2019-01-08";"GUIA ELECCIONES SINDICALES 2019";"guia-elecciones-sindicales-201";"NORMAS DE APLICACIÓN AL PROCESO DE ELECCIONES SINDICALES";"Actualizada en septiembre de 2018<br>1. Real Decreto Legislativo 2-2015, de 23 de octubre, por el que se aprueba el texto refundido de la Ley del Estatuto de los Trabajadores.<br>(Artículos 61 a 76), en adelante ET.<br>2. Real Decreto 1844-1994, de 9 de septiembre, por el que se aprueba<br>el Reglamento de Elecciones a Órganos de Representación de los Trabajadores en la Empresa, en adelante RES. Reformado por el Real Decreto 416-2015 de 29 de mayo<br>3. Ley Orgánica 5-1985, de 2 de agosto, de Libertad Sindical, en adelante<br>LOLS.<br>4. Ley 36-2011, de 10 de octubre, reguladora de la jurisdicción social, (artículos 127 a 136), en adelante LRJS.<br>5. Convenio 135 de la Organización Internacional del Trabajo, sobre protección y facilidades de los representantes de los trabajadores o trabajadoras en las empresas, ratificado por España el 8 de noviembre<br>de 1972.<br>6. Recomendación número 143 de la OIT.<br>7. Ley Orgánica 5-1985, de 19 de junio del Régimen Electoral General.<br>(Esta ley se aplica con carácter supletorio.).<br>8. ORDEN de 14 de noviembre de 1986 por la que se dictan normas sobre colaboración del Servicio de Correos en la celebración de elecciones a los órganos de representación de los trabajadores en la Empresa. (BOE 19-11-1986).";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"79";"0";"1";"1";"5";"1";"2019-01-14";"NO DELEGUES TU VOTO";"no-delegues-tu-voto";"Si nadie trabaja por ti, que nadie decida por ti.";"Por el derecho a decidir a quién votar sin presiones, en total libertad.";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"80";"0";"1";"1";"2";"1";"2019-01-17";"MATERIAL PARA COMPAÑER@S DE NUEVO INGRESO";"material-para-companer-at-s-de";"Estimad@ compañer@:

En primer lugar, darte la bienvenida a RENFE-Viajeros, empresa perteneciente a la entidad pública empresarial del Grupo RENFE que forma parte del Ministerio de Fomento y en la que actualmente trabajamos 14.300 personas.";"La Red Nacional de los Ferrocarriles Españoles (R.E.N.F.E.) durante años fue la empresa que de forma única operaba y mantenía la red ferroviaria española. A ella pertenecían los vehículos ferroviarios, la infraestructura viaria y sus trabajadores y trabajadoras.<br><br>Posteriormente en el año 2005 esta R.E.N.F.E. se dividió en RENFE y ADIF, una se quedó como operadora ferroviaria (con los trenes) y otra como Administrador de la Infraestructura Ferroviaria (con las vías) rompiéndose la unidad empresarial existente durante años “gracias” a una Ley del Sector Ferroviario, a la que CGT se opuso de forma clara, siendo de nuevo, el único Sindicato que se movilizó contra la misma.<br><br>Esta Ley provocó la privatización del ferrocarril, permitiendo la entrada de otros operadores en la Red viaria pagada y mantenida por todos los ciudadanos e incrementó el proceso de externalización de cargas de trabajo, ya iniciado hace años gracias a la falta de plantilla promovida por sucesivos expedientes de regulación de empleo (ERE) que permitieron prejubilarse a muchos trabajadores a cambio de que los sindicatos mayoritarios tragaran con la sustitución paulatina de estos trabajadores públicos por trabajadores subcontratados con terceras empresas que empezaron a crecer en el ámbito del ferrocarril, en muchas ocasiones vinculadas a antiguos Gerentes o Sindica-listos que se aprovecharon de estos procesos de precarización de los empleos, montando empresas que se hacían con los trabajos que RENFE o ADIF no podían hacer por falta de personal en sus talleres, estaciones, brigadas de mantenimiento, maniobras, etc.<br><br>Poco a poco, las empresas públicas RENFE y ADIF fueron reduciendo sus plantillas de forma alarmante por falta de ingresos y en 2007 RENFE se dividió en 4 Sociedades Anónimas, entre las que se encuentra RENFE-Viajeros, en un proceso de desmembración de la empresa pública, que de nuevo CGT fue la única que combatió de forma clara y movilizadora.<br><br>La falta de ingresos durante los últimos 20 años y la firma de ERE´s sin las tasas de reposición demandadas por CGT, generó que la media de edad de la plantilla de RENFE se fuese a los 54 años, lo que evidenciaba que las intenciones de los políticos era dejar morir la empresa pública. En todo este proceso CGT defendió la necesidad de hacer frente a la falta de personal y progresiva privatización de RENFE, con movilizaciones continuas como forma de presión al gobierno para que en las ofertas de empleo público que aprobaban los distintos Gobiernos, se ofertaran plazas en RENFE que revertieran las reducción de plantilla que conllevaba los aumentos de externalizaciones de trabajos ferroviarios.<br><br>Derivado de esta importante falta de plantilla y de la presión sindical, que desde organizaciones como CGT mantuvimos en los últimos años, RENFE y ADIF están procediendo a ingresar nuevos trabajadores y trabajadoras, entre los que te encuentras. Para facilitar su entrada, CGT creó la plataforma de estudio comoserferroviario.es para ayudar de forma altruista, sin necesidad de afiliarse, a tod@s l@s que querían optar a un ingreso en RENFE o ADIF o a un ascenso interno en la empresa.<br><br>CGT fue el único Sindicato que en el I Convenio del Grupo RENFE se negó a firmar las llamadas categorías de ingreso, demandando que el nuevo personal ingresara en las categorías de entrada, como sucedió toda la vida y como sucede en ADIF, donde CGT sí firmó los últimos Convenios Colectivos.<br><br>Por último desearte una feliz y reivindicativa estancia en nuestra empresa, poniéndonos a tu disposición en caso de cualquier duda respecto a la Normativa, Gráficos, etc. <br><br>Acompañamos este escrito con una pequeña recopilación de documentos que te serán de utilidad en tu nueva andadura laboral.<br><br>Salud y acierto<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"81";"0";"1";"1";"5";"1";"2019-02-06";"¡BASTA DE CUENTOS!";"basta-de-cuentos";"Tú decides, puedes elegir a quienes mantienen el actual estado de las cosas,o por el contrario, elegir a quienes deseamos cambiarlo junto a ti.";"Desde la firma del I convenio colectivo, la precariedad laboral se introdujo en RENFE a través de creación de las Categorías de Ingreso. Convenio firmado por todos los sindicatos con presencia en la empresa excepto CGT. <br>A finales del 2018, y tras las promesas de eliminar esas categorías, SEMAF, UGT y CCOO, han vuelto a firmar la continuación de esas categorías.<br>CGT, sigue mostrándose contraria a la INSOLIDARIDAD que predican estas categorías y a la injustica que provocan. <br>CGT firmó un compromiso con los trabajadores y trabajadoras a los que les afecta y afectará esta situación, y lo seguiremos manteniendo.<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"82";"0";"1";"1";"5";"1";"2019-02-15";"SOMOS LA CGT";"somos-la-cgt";;"En esta sociedad de competitividad, eufemismo de supervivencia; el poder intenta ejercerse en demasiados campos de nuestra vida. Llevándonos a situaciones de indefensión y a las que dificilmente podemos hacer frente en solitario. <br>Es por ello, que nos unimos para protegernos y desde esa unión mostrar que un Mundo Nuevo es posible.";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"83";"0";"1";"1";"3";"1";"2019-02-20";"8M, HUELGA GENERAL.";"8m-huelga-general";"CGT ha convocado huelga general el 8 de marzo de 24 horas para las empresas ADIF, ADIF AV y RENFE";"Bajo los lemas “Sin nosotras el mundo no funciona”, “Sin nosotras no hay ni producción ni reproducción”, “Queremos parar para parar el mundo”, “Huelga para vivir, huelga para cuidarnos”, el pasado 8M de 2018 desarrollamos una histórica jornada de Huelga General de 24 horas, laboral, de consumo, de cuidados y estudiantil, participando activamente en la convocatoria que el Movimiento Feminista lanzaba a la sociedad. <br>Millones de mujeres fuimos protagonistas, en primera fila, ocupando el espacio público, dando un significativo paso hacia adelante, irreversible, en el proceso de lucha por la igualdad y la emancipación total, que venimos construyendo las mujeres desde hace muchos años, hasta conseguir que todas las personas seamos “socialmente iguales, humanamente diferentes, totalmente libres” como proponemos desde CGT. Durante todo el año 2018 se mantuvieron en contra de la justicia patriarcal, por la despenalización del aborto, contra la violencia sexual y en general contra las violencias machistas, construyéndose una lucha internacional y global imparable.<br>Este 8M de 2019, asumiendo los argumentos y principios antipatriarcales, anticapitalistas y antirracistas, volvemos a convocar una nueva Huelga General de 24 horas contra todos los abusos del sistema neoliberal, capitalista y patriarcal, basada en cuatro ejes fundamentales:<br> 	Una Huelga Laboral que paralice la producción de este sistema explotador que nos esclaviza<br> 	Una Huelga de Consumo que atente contra el elemento esencial del capitalismo globalizado de este siglo XXI.<br> 	Una Huelga de Cuidados y Trabajo Doméstico que visibilice la complicidad del capitalismo y el patriarcado para permitir que la mujeres seamos relegadas a la segunda fila, al trabajo doméstico, reproductivo, en un papel siempre secundario, siempre sumiso.<br> 	Una Huelga Estudiantil, en coordinación con este movimiento, que paralice el sistema educativo, responsable de reproducir el desigual y penoso sistema social en el que las mujeres sufrimos la violencia y el terrorismo machista.<br>En este 2019, gritamos alto y claro que no vamos a tolerar pasos atrás en los derechos conquistados por las mujeres; que no vamos a permitir que el patriarcado, camuflado en el más rancio y medieval extremismo político y religioso, siga ejerciendo su violencia impunemente en el plano laboral, económico, social; que no vamos a arrodillarnos y aceptar resignadas, sin respuesta, los asesinatos y violencias machistas.<br>El SFF-CGT ha dado cobertura legal a tod@s l@s trabajadoras/es que deseen unirse a esta más que justa reivindicación. Nuestras compañeras y sus derechos merecen nuestro apoyo más incondicional que se tiene que ver reflejado con un paro de 24 horas y no con dos ratillos por turno.<br>SI TE DICEN QUE LA HUELGA DE 24 HORAS ES ILEGAL, NO LES CREAS, TE QUIEREN VOLVER A ENGAÑAR<br><br><br>¡PROTÉGETE, SÚMATE, EN CGT CABEMOS TOD@S!<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"84";"0";"1";"1";"5";"1";"2019-04-05";"CGT CONCENTRACION";"cgt-concentracion";"CGT hace un llamamiento a tod@s l@s ferroviari@s para que se manifiesten por los derechos laborales ""secuestrados"" por intereses ajenos a nosotr@s.";"CGT se concentrará el próximo 16 de abril si el Ministerio de Hacienda no aprueba los convenios colectivos firmados con la representación de l@s trabajadores/as desde el pasado diciembre del 2018. <br>Los trabajadores de Adif y Renfe no tenemos porqué pagar los posicionamientos políticos de actual entorno de periodo electoral. <br>De no conseguir lo que pretendemos, la movilización será el siguiente paso.";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"85";"0";"1";"1";"2";"1";"2019-07-17";"CGT CONVOCA 4 JORNADAS DE HUELGA ";"cgt-convoca-4-jornadas-de-huel";"Necesitamos generar empleo y aumentar la conciliación familiar.";"Una vez que los ministerios de Hacienda y Fomento aprueban tasas de reposición ridículas que no solucionan los problemas estructurales del Grupo Renfe y la empresa mantiene una actitud de intransigencia, a l@s trabajadores/as solo nos queda un camino, la movilización.<br>Es principio y deber de cualquier sindicato defender, hasta donde la razón exige, los derechos laborales de sus representad@s; por lo que CGT va a canalizar todo el enfado y la rabia de l@s trabajadores/as y enfrentarlos a la tozudez de la Dirección y el Ministerio convocando paros a lo largo del periodo estival.<br>CGT ha convocado paros en las siguientes fechas y horarios:<br>Día 31 de JULIO, de 12:00 a 16:00 horas y de 20:00 a 24:00.<br>Día 14 de AGOSTO, de 12:00 a 16:00 horas y de 20:00 a 24:00.<br>Día 30 de AGOSTO, de 12:00 a 16:00 horas y de 20:00 a 24:00.<br>Día 1 de SEPTIEMBRE, de 12:00 a 16:00 horas y de 20:00 a 24:00.<br>Con estos paros, CGT busca un aumento de unas tasas de reposición que conduzcan a la mejora de los servicios que prestamos a la ciudadanía, el aumento del derecho a la conciliación familiar, el freno a la externalización de servicios, el derecho a la promoción interna… y a todos esos derechos de los que a los ferroviarios nos están despojando día a día.<br>Serían muchos los ejemplos que inciden en las extensas carencias producidas por la falta de personal y las tasas de reposición más que insuficientes, que no son capaces de mantener y garantizar la prestación de unos servicios de calidad y garantes de un ferrocarril para la mayoría. <br>En los medios de comunicación y a diario vemos como se suprimen trenes por falta de personal, como las averías se encadenan una tras otra por falta de un mantenimiento correcto, sin olvidarnos del continuo goteo de externalizaciones de servicios que se llevan a cabo por varios caminos, algunos tan “curiosos” como la prestación de servicios por parte de Logirail que es una empresa ferroviaria con capital 100% público.<br>Derivado de esta falta de plantilla, se ha llegado a la imposibilidad de cumplir el espíritu del Real Decreto 6-2018 que es el aumento de empleo y la conciliación familiar por el que se tendría que reducir la jornada laboral semanal a 37.5 h.<br>14.000 trabajadores/as han pasado de la ilusión a la frustración. Porque de manera unilateral, Renfe ha impuesto una reducción de jornada con 17 minutos diarios de reajuste y dos días al año que más del 80% de la plantilla no podrá disfrutar en las fechas que han señalado. <br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"86";"0";"1";"1";"1";"1";"2019-07-22";"Acuerdo sobre reducción de jornada en ADIF";"acuerdo-sobre-reduccion-de-jor";"Acta de la reunión.";"Reducción de 10 Días en ADIF y 17 minutos en RENFE";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"87";"0";"1";"1";"2";"1";"2019-09-02";" La represión de un Derecho en estado puro.";"la-represion-de-un-derecho-en-";"Valoración de CGT sobre las huelgas en RENFE.";"Las cuatro jornadas de paro promovidas por CGT en Renfe han venido a mostrarnos la verdadera cara de los dirigentes de este país y de la empresa pública Renfe; responsables únicos de la actual situación de los servicios ferroviarios que se prestan a la ciudadanía y de las molestias que se ocasionan a los usuarios del ferrocarril, tanto en los periodos de huelga como en el día a día.<br><br>Con variado grado de incidencia y dependiendo de si se tratase de cercanías, media distancia o largo recorrido-ave, las cuatro jornadas de huelga promovidas por CGT han conseguido implantar en la opinión pública las carencias y acuciantes necesidades de los servicios ferroviarios actuales que necesitan de manera urgente mayor contratación, mejor mantenimiento, renovación de la plantilla, nuevos trenes y más inversión destinada a la prestación de los servicios encomendados a Renfe hacia los usuarios y menos inversión en infraestructura que viene a engordar las arcas de las grandes empresas constructoras de esta país, el 80% de ellas inmersas en procesos judiciales por malversación de fondos públicos, competencia desleal por formación de cárteles empresariales, etc.<br><br>Además,  los Servicios Mínimos (SS.MM.) decretados por el ministerio de Fomento y la mala praxis de la empresa que ha llegado a dar carta de servicios mínimos al 100% de la plantilla en varios servicios y estaciones, han conseguido cercenar de manera importante el derecho constitucional y fundamental a la huelga de la plantilla de Renfe. Una actuación de difícil encaje en una democracia que se precie y que va más en la línea del la denominada Ley Mordaza del anterior gobierno del PP que de un partido político que se dice “respetuoso y garante de los derechos democráticos”. <br><br>“La Constitución española de 1978.<br>Título I. De los derechos y deberes fundamentales<br>Capítulo segundo. Derechos y libertades<br>Sección 1.ª De los derechos fundamentales y de las libertades públicas<br>Artículo 28<br>…<br>2.- Se reconoce el derecho a la huelga de los trabajadores para la defensa de sus intereses. La ley que regule el ejercicio de este derecho establecerá las garantías precisas para asegurar el mantenimiento de los servicios esenciales de la comunidad.”<br><br>Transcribimos este texto extraído de la Constitución Española, para hacer hincapié en la referencia que se hace al “mantenimiento de los servicios esenciales”. Pues a partir de estas huelgas, sabemos que desde el Ministro de Fomento hasta el último responsable político del mismo, han dotado de esencialidad los viajes que se llevan a cabo en trenes AVE-Larga Distancia, en detrimento de otros servicios de cercanías y media distancia que son los que la ciudadanía utiliza a diario para desplazarse de manera habitual: trabajo, consultas médicas, etc.<br><br>El compromiso solidario de CGT y la plantilla que ha podido secundar las huelgas por la mejora de los servicios ferroviarios, la conciliación familiar y laboral, la renovación de la plantilla y rejuvenecimiento de la misma, al día de hoy, sigue teniendo como respuesta el silencio ministerial y empresarial. <br><br>Desde CGT seguimos esperando una respuesta por parte de los responsables que abra un periodo de negociación que impida la convocatoria de nuevos paros.";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"88";"0";"1";"1";"2";"1";"2019-09-06";"LA MOVILIDAD EN RENFE";"la-movilidad-en-renfe";;"Los hermanos Marx explican los concursos de movilidad de Renfe, aportando luz a quienes no acabamos de entenderlos.";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"89";"0";"1";"1";"2";"1";"2019-09-16";"El PSOE desangra el ferrocarril convencional.";"el-psoe-desangra-el-ferrocarri";;"Como en ocasiones anteriores y con la “nocturnidad y alevosía” que ofrece el mes vacacional de agosto, sirvió para que el Consejo de Ministros aprobara la cancelación de los servicios ferroviarios que afectarán a varios territorios andaluces. Zonas que se suman a la degradación de la cornisa cantábrica con casi 4.000 trenes suprimidos en los últimos meses, los problemas constantes en el núcleo de cercanías de Madrid y el constante goteo que se produce en Extremadura, Cataluña, Castilla La Mancha, etc.<br><br>A partir del 23 de septiembre, las relaciones incluidas en las Órdenes de Servicio Público (OSP) con trenes de Media Distancia Granada-Sevilla, Málaga-Sevilla y Ronda-Málaga desaparecerán, cumpliendo así el acuerdo del Consejo de Ministros del pasado 30 de agosto, sin que inicien su circulación las tres relaciones diarias con trenes AVANT entre Granada-Sevilla y Málaga-Granada que también se anunciaron en ese mismo Consejo de Ministros.<br><br>Múltiples pueblos y ciudades medias del corazón de Andalucía perderán el tren desde el 23 de septiembre. Comarcas como la Sierra Sur de Sevilla (Pedrera, Osuna, Marchena...) que quedarán aisladas ferroviariamente hablando, de igual forma sucederá con el poniente granadino o con la histórica estación de Bobadilla. La ciudad de Ronda también perderá sus relaciones directas por tren con Málaga. Este desmantelamiento del ferrocarril público dará continuidad al puesto en marcha con la entrada del AVE Córdoba/Málaga, cuando poblaciones como Fuente de Piedra, La Roda de Andalucía, Puente Genil, Aguilar de la Frontera, Montilla, etc., perdieron el derecho al uso de las infraestructuras ferroviarias que pasan por sus términos municipales y que han sido construidas con el dinero de los impuestos de toda la ciudadanía. <br><br>Lamentablemente, se aumenta el aislamiento ferroviario de varias comarcas andaluzas, apostando por el desmantelamiento del ferrocarril público, la desvertebración de las comunicaciones ferroviarias de la Comunidad Andaluza y el abandono de un servicio público que la ciudadanía utiliza a diario y compuesta por trenes regionales y de media distancia. <br><br>CGT, ante la desidia y el atropello de la Administración Pública, seguirá defendiendo el ferrocarril de todas y para todas las personas, aireando las agresiones, denunciando públicamente estos atropellos y movilizándose en todos aquellos territorios en los que se produzca el atraco a los derechos de la ciudadanía y el desmantelamiento del ferrocarril público. Por ello vamos a participar activamente en los encierros previstos en distintos municipios afectados durante los próximos días 18 y 19 de septiembre, encierros que se van a hacer públicos el próximo día 17, en rueda de prensa a celebrar en la estación de Antequera a las 11 h, con presencia de responsables municipales de pueblos y ciudades afectadas, plataformas en defensa del ferrocarril y de nuestra organización sindical.<br><br><br>Secretaría de Comunicación del SFF-CGT<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"90";"0";"1";"1";"5";"1";"2019-09-26";"Renacen los privilegios del Régimen.";"renacen-los-privilegios-del-re";;"La garantías de incorporación de los militares a un puesto de trabajo en el Sector Público (ADIF-RENFE) es un insulto a los principios fundamentales y a las personas que, aprobando un concurso-oposición siguen en espera de ser contratados (RENFE), o tienen contratos precarios de relevo sin garantías de continuidad (ADIF).<br>Existe una Constitución y sus leyes, en las que nos apoyamos para poder desenvolvernos y convivir con cierta normalidad. En su desarrollo descubrimos que existen ciertas garantías generadas y que son los Principios de Igualdad, Mérito, Capacidad, Transparencia y Seguridad Jurídica que deben darse en las oposiciones y concursos– oposiciones en el Sector Público. <br>En la novela Rebelión en la Granja, se crearon siete mandamientos que, a partir de cierto momento, todos los animales debían respetar, pero que poco a poco se fueron eliminando; como parece que ahora está ocurriendo en este país con la incontestable integración de ciertos militares que pasan a la reserva -cobrando una pensión- en el sector público y las empresas que lo conforman por la vía de los estudios de las subcomisiones, comisiones y por último, el BOE.<br>130 militares entrarán a formar parte de las plantillas de Renfe y Adif, saltándose los principios de capacidad, mérito y transparencia, generando a su vez, indefensión jurídica en los cientos de personas que aprobaron la reciente Oferta de Empleo Público y que se encuentran a la espera de poder obtener un puesto de trabajo al que dedicaron mucho esfuerzo, tiempo, estudio y dinero.  <br>Desde CGT no podemos compartir los argumentos dados por el Ministerio, la Dirección y con el apoyo de Semaf, UGT y CC.OO, que argumentan estas incorporaciones por el rejuvenecimiento de la plantilla y la urgencia de las contrataciones por la falta de personal. Porque estamos hablando de personas que rondan los 45 años (militares) y por otro lado, de la existencia de personas mucho más jóvenes que superaron un concurso-oposición y que siguen a la espera para ser contratados. <br>Otra argumentación expuesta, es el grado de adeudo social que exige solidaridad con este personal militar que arriesga su vida, llegándola a perder. Argumentos que las cifras desmienten e indican hacia dónde debemos dirigir nuestra solidaridad.<br>Desde 1987 hasta hoy, 173 militares han perdido la vida. Desde enero del 2017 hasta agosto del 2019, 1.421 trabajadores/as han perdido la vida durante su jornada laboral. <br><br>Es deshonesto intentar falsificar la realidad. Integridad es reconocer los hechos tal y como son, siendo el trabajo de toda esta sociedad el de resolver problemas personales y colectivos teniendo en cuenta los principios, las leyes y la consciencia. Y no, por la vía del Decretazo y la imposición que van a generar, desilusión, molestia, enfado e indefensión jurídica.<br>Una vez más, el Ministerio que ha dejado desatendido el ferrocarril en España, obviando sus necesidades reales, abandonando miles de kilómetros de vías, cerrando estaciones, dejando sin tren a millones de ciudadan@s que pagan sus impuestos y paralelamente ha atendido fielmente a los intereses de las grandes empresas constructoras; viene ahora a generar nueva conflictividad.<br><br>CGT, sí se posiciona en contra de esta decisión política, y no lo hace por la procedencia de este personal, sino por el método elegido de ingreso, que no pasa por el mecanismo habitual de las Ofertas de Empleo Público abiertas a toda la ciudadanía, sin tratos preferentes o distinciones. Igualdad, capacidad, mérito, transparencia… Honestidad.";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"91";"0";"1";"1";"5";"1";"2019-10-16";"Concentración de CGT contra las privatizaciones y el deterioro del ferrocarril.";"concentracion-de-cgt-contra-la";;"CGT se concentra mañana 17 a partir de las 12.30 h frente al Ministerio de Fomento para denunciar la situación de las principales empresas del Sector Ferroviario en España, RENFE y ADIF, que sigue siendo caótica; caminando a pasos agigantados hacia la precariedad, la externalización de todos los servicios y una más que deficiente prestación del servicio de transporte encomendado por la sociedad a estas empresas.<br>CGT como sindicato representativo con amplia implantación en estas dos empresas lleva años denunciando la situación, promoviendo movilizaciones y luchando para revertir la programación degenerativa a la que las distintas Direcciones de las empresas con el guión implantado por el Ministerio de Fomento, están llevando a cabo.<br>Animamos a las asociaciones sociales, plataformas en defensa de lo público y el ferrocarril, y al resto de la ciudadanía a que se una a nosotr@s, pues el futuro del servicio de transporte por tren afecta de manera directa a to@s.<br>Esta concentración viene enmarcada en un Plan de Acción global de concentraciones en el territorio español durante este mes, cerrando éstas con esta gran concentración frente al ministerio de Fomento y que casi con toda seguridad, se verá complementada con nuevas movilizaciones en periodos de huelga.<br>Luchamos por un ferrocarril público, social y sostenible, por el cese del proceso privatizador y externalizador que se está llevando a cabo en el sector, por el cumplimiento de las normativas laborales y los acuerdos que empresa y trabajadores llevaron a efecto, en protesta contra el ingreso de excedentes militares por la puerta de atrás y por tasas de reposición necesarias que garanticen la calidad y la seguridad en el transporte.<br><br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"92";"0";"1";"1";"2";"1";"2019-11-08";"CENTROS DE GESTIÓN, UN POLVORÍN CON ANUNCIO DE EXPLOSIÓN";"centros-de-gestion-un-polvorin";;"Desde hace tiempo la falta de previsión, el mirar para otro lado, incumplir los compromisos para la prestación de unos servicios de calidad, y la “comprensión” incomprensible de algunos sindicatos para con la empresa, han conducido a los Centros de Gestión a lo largo y ancho de este país a una situación insostenible.<br>Desde hace tiempo, CGT ha intentado, sin éxito, promover soluciones para sacar adelante este servicio y que el personal que desarrolla su trabajo en los CGO puedan tener una actividad laboral normal, minimizando la presión que se ejerce sobre ellos y que se cumplan las condiciones laborales de acuerdo al derecho que la Normativa les otorga. <br>Para ello, intentamos involucrar al resto de sindicatos, intentando incluir puntos a desarrollar en los comités provinciales y en otros foros. Como ejemplo, valga nuestro intento de tratar temas que afectan directamente a los trabajadores en el Comité de Barcelona Sur.<br>Como queda demostrado en la documentación que se adjunta, la mayoría del Comité (CCOO, Semaf y UGT) eliminó el punto que CGT planteaba, por lo que no se pudo tratar lo que planteábamos y la problemática del CGO continuó hasta el presente.<br>Ahora, y por parte de CCOO, parece que toca hablar del tema (Comunicado 63) y abanderar la lucha de este personal. Sin embargo, los trabajadores/as continúan desde hace meses esperando soluciones y discriminados respecto a otros trabajadores a los que sí, esas mayorías sindicales, permiten que se traten sus temas.<br>Una vez más, la incoherencia se manifiesta en la actividad sindical, siendo ésta muy dañina para los intereses de l@s trabajadores/as y que desde CGT no podemos dejar pasar la oportunidad de “retratar” a quienes así obran y suponen un perjuicio evidente para terceros.<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
